customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract_type,payment_method,internet_service,churn
CUST_007728,20,13,109.62,1415.63,4,One year,Electronic check,Fiber optic,1
CUST_007729,50,3,105.09,503.16,4,One year,Credit card,DSL,0
CUST_007730,47,12,84.98,927.18,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_007731,68,43,104.75,4270.85,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_007732,48,23,123.69,2876.56,2,Month-to-month,Electronic check,DSL,1
CUST_007733,38,32,128.99,4247.67,0,One year,Electronic check,No,1
CUST_007734,45,10,91.42,936.24,0,Two year,Mailed check,DSL,0
CUST_007735,46,69,55.28,3864.22,2,Month-to-month,Bank transfer,No,0
CUST_007736,19,29,44.94,1378.53,0,One year,Electronic check,Fiber optic,0
CUST_007737,80,13,112.29,1470.92,0,Month-to-month,Electronic check,No,0
CUST_007738,52,13,34.97,510.26,2,Two year,Mailed check,Fiber optic,0
CUST_007739,48,60,71.35,4335.08,0,One year,Mailed check,DSL,0
CUST_007740,54,20,53.05,865.23,5,Month-to-month,Credit card,Fiber optic,1
CUST_007741,55,29,94.52,2752.57,1,Month-to-month,Credit card,DSL,0
CUST_007742,42,12,83.66,846.68,0,Month-to-month,Electronic check,No,1
CUST_007743,35,6,51.94,307.83,4,One year,Electronic check,Fiber optic,0
CUST_007744,53,30,55.76,1623.31,1,One year,Bank transfer,Fiber optic,0
CUST_007745,50,22,107.45,2467.37,5,Two year,Electronic check,DSL,1
CUST_007746,32,16,121.55,1969.17,0,One year,Electronic check,Fiber optic,0
CUST_007747,66,23,36.78,893.27,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_007748,49,5,35.82,159.95,1,One year,Mailed check,No,0
CUST_007749,55,37,102.72,3905.72,3,Two year,Bank transfer,Fiber optic,0
CUST_007750,65,71,135.94,9492.3,2,Two year,Electronic check,DSL,0
CUST_007751,45,53,125.62,6568.25,0,One year,Mailed check,DSL,0
CUST_007752,49,9,96.47,996.85,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_007753,57,12,114.74,1333.35,5,One year,Mailed check,DSL,0
CUST_007754,34,39,61.23,2173.58,3,One year,Electronic check,Fiber optic,1
CUST_007755,45,21,41.23,1011.08,6,One year,Electronic check,DSL,1
CUST_007756,46,19,91.04,1837.38,2,Month-to-month,Mailed check,Fiber optic,0
CUST_007757,30,62,133.23,8331.21,2,Month-to-month,Electronic check,No,1
CUST_007758,79,18,87.2,1579.12,1,One year,Electronic check,No,1
CUST_007759,23,17,124.8,2287.67,1,One year,Mailed check,No,1
CUST_007760,25,1,100.06,225.92,1,Month-to-month,Mailed check,Fiber optic,1
CUST_007761,64,1,90.58,245.36,3,Month-to-month,Electronic check,No,1
CUST_007762,55,0,26.03,69.55,2,One year,Mailed check,No,0
CUST_007763,29,58,59.77,3479.18,3,One year,Mailed check,DSL,0
CUST_007764,54,12,104.48,1213.89,2,Month-to-month,Electronic check,DSL,1
CUST_007765,67,15,47.32,582.96,4,Month-to-month,Bank transfer,No,0
CUST_007766,44,44,44.88,2025.08,2,Month-to-month,Bank transfer,DSL,0
CUST_007767,80,22,122.08,2744.21,0,Two year,Bank transfer,DSL,0
CUST_007768,19,22,120.08,2606.79,2,Month-to-month,Electronic check,DSL,1
CUST_007769,55,8,45.85,428.16,3,Month-to-month,Mailed check,No,1
CUST_007770,62,43,119.52,5106.17,1,Two year,Electronic check,DSL,0
CUST_007771,58,4,26.8,193.93,5,One year,Electronic check,Fiber optic,0
CUST_007772,41,1,49.01,0.0,2,One year,Electronic check,DSL,0
CUST_007773,40,5,84.87,318.82,1,One year,Credit card,DSL,0
CUST_007774,51,7,99.82,674.67,3,Month-to-month,Credit card,DSL,1
CUST_007775,57,7,24.54,254.66,1,Month-to-month,Mailed check,Fiber optic,0
CUST_007776,54,26,65.62,1590.26,0,Month-to-month,Credit card,DSL,1
CUST_007777,60,5,43.93,324.64,2,Month-to-month,Electronic check,No,0
CUST_007778,29,27,133.38,3436.95,3,Month-to-month,Mailed check,Fiber optic,1
CUST_007779,41,2,88.1,151.52,6,Two year,Bank transfer,DSL,0
CUST_007780,30,3,62.07,44.89,2,Month-to-month,Mailed check,Fiber optic,0
CUST_007781,39,17,36.07,352.12,1,Month-to-month,Electronic check,No,1
CUST_007782,60,61,110.37,6769.03,1,Month-to-month,Mailed check,No,1
CUST_007783,46,47,107.67,5042.72,3,Month-to-month,Bank transfer,Fiber optic,0
CUST_007784,80,83,143.14,11740.96,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_007785,47,25,61.36,1482.28,2,Month-to-month,Electronic check,No,0
CUST_007786,45,27,131.64,3598.54,4,One year,Mailed check,Fiber optic,1
CUST_007787,46,23,75.45,1698.46,3,One year,Electronic check,Fiber optic,1
CUST_007788,35,23,61.09,1385.3,1,Month-to-month,Electronic check,Fiber optic,1
CUST_007789,44,3,56.34,129.19,1,One year,Electronic check,Fiber optic,0
CUST_007790,61,18,80.96,1399.02,6,Month-to-month,Mailed check,No,1
CUST_007791,46,11,119.17,1251.34,1,One year,Bank transfer,Fiber optic,0
CUST_007792,33,14,100.52,1344.75,1,Month-to-month,Credit card,DSL,0
CUST_007793,31,17,86.21,1390.27,1,One year,Mailed check,No,1
CUST_007794,38,3,37.78,11.61,0,Month-to-month,Bank transfer,DSL,0
CUST_007795,46,10,39.94,361.38,3,Month-to-month,Electronic check,Fiber optic,1
CUST_007796,62,1,70.72,6.73,1,Month-to-month,Electronic check,DSL,1
CUST_007797,24,93,139.37,12854.32,2,Month-to-month,Mailed check,Fiber optic,1
CUST_007798,40,3,96.6,366.41,0,One year,Mailed check,DSL,1
CUST_007799,47,7,46.09,445.9,1,Two year,Electronic check,DSL,0
CUST_007800,18,53,56.51,2995.02,1,Two year,Electronic check,DSL,0
CUST_007801,32,15,65.95,995.84,4,One year,Bank transfer,Fiber optic,1
CUST_007802,34,3,113.32,270.7,0,Two year,Electronic check,DSL,0
CUST_007803,33,11,80.04,987.11,0,Two year,Mailed check,No,0
CUST_007804,47,2,53.01,279.84,3,One year,Credit card,Fiber optic,0
CUST_007805,42,5,54.86,257.94,1,Month-to-month,Credit card,Fiber optic,0
CUST_007806,36,1,33.71,0.0,3,Two year,Electronic check,No,0
CUST_007807,51,13,73.82,993.84,2,Month-to-month,Electronic check,No,0
CUST_007808,70,39,118.64,4639.71,1,Month-to-month,Electronic check,Fiber optic,1
CUST_007809,69,21,127.36,2624.46,1,One year,Electronic check,Fiber optic,1
CUST_007810,18,22,81.16,1832.63,0,Two year,Electronic check,DSL,1
CUST_007811,53,5,39.22,289.92,0,One year,Mailed check,DSL,1
CUST_007812,42,10,93.3,854.37,1,Month-to-month,Electronic check,Fiber optic,1
CUST_007813,47,44,117.68,5432.09,2,Month-to-month,Mailed check,Fiber optic,0
CUST_007814,39,2,28.17,0.0,2,Month-to-month,Mailed check,Fiber optic,1
CUST_007815,46,46,128.01,5803.47,2,Month-to-month,Bank transfer,DSL,1
CUST_007816,47,15,110.43,1679.88,1,Month-to-month,Mailed check,Fiber optic,1
CUST_007817,36,43,88.75,4041.11,3,One year,Electronic check,No,1
CUST_007818,31,9,80.54,668.62,3,One year,Bank transfer,Fiber optic,1
CUST_007819,38,9,95.84,755.99,0,Month-to-month,Credit card,Fiber optic,1
CUST_007820,48,33,104.17,3492.69,2,Month-to-month,Mailed check,No,1
CUST_007821,53,36,39.65,1402.67,3,One year,Electronic check,DSL,0
CUST_007822,57,6,35.24,277.99,3,One year,Bank transfer,DSL,0
CUST_007823,37,86,79.26,6809.2,0,One year,Credit card,DSL,0
CUST_007824,49,2,96.57,107.42,4,Two year,Credit card,Fiber optic,0
CUST_007825,59,1,64.51,299.4,3,Month-to-month,Electronic check,Fiber optic,1
CUST_007826,62,21,85.05,1490.62,3,Month-to-month,Electronic check,No,1
CUST_007827,44,30,112.27,3550.09,3,One year,Credit card,No,0
CUST_007828,41,77,92.6,7223.39,3,Two year,Electronic check,Fiber optic,1
CUST_007829,47,12,100.89,1136.11,2,Month-to-month,Electronic check,Fiber optic,1
CUST_007830,27,0,64.23,187.24,2,One year,Bank transfer,Fiber optic,1
CUST_007831,42,22,68.72,1374.65,3,Month-to-month,Mailed check,Fiber optic,0
CUST_007832,56,8,57.3,559.24,2,Month-to-month,Credit card,DSL,0
CUST_007833,54,13,122.99,1390.66,1,Two year,Bank transfer,DSL,0
CUST_007834,40,16,105.2,1568.57,3,Month-to-month,Mailed check,No,1
CUST_007835,48,1,22.52,0.0,3,One year,Electronic check,DSL,1
CUST_007836,32,15,123.24,1773.56,2,One year,Credit card,DSL,0
CUST_007837,55,13,104.04,1353.73,2,One year,Mailed check,Fiber optic,0
CUST_007838,43,29,49.42,1350.51,1,Month-to-month,Mailed check,DSL,0
CUST_007839,40,24,39.63,747.57,0,Two year,Mailed check,No,0
CUST_007840,39,4,52.82,257.62,6,One year,Bank transfer,DSL,0
CUST_007841,44,5,84.92,429.49,3,Month-to-month,Bank transfer,No,1
CUST_007842,38,6,84.65,548.82,6,Month-to-month,Electronic check,Fiber optic,1
CUST_007843,54,4,49.59,215.53,1,Month-to-month,Mailed check,No,1
CUST_007844,39,25,77.07,2022.11,3,Month-to-month,Bank transfer,DSL,0
CUST_007845,68,120,101.19,12135.13,3,Month-to-month,Bank transfer,Fiber optic,0
CUST_007846,66,25,37.56,1040.2,2,Month-to-month,Credit card,No,0
CUST_007847,31,22,82.7,1741.77,1,One year,Bank transfer,Fiber optic,1
CUST_007848,46,12,60.7,656.52,0,Two year,Mailed check,Fiber optic,0
CUST_007849,35,8,78.29,763.91,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_007850,40,58,143.65,8467.31,1,One year,Mailed check,DSL,0
CUST_007851,75,83,75.84,6351.85,1,Month-to-month,Electronic check,Fiber optic,1
CUST_007852,40,16,28.2,362.23,1,Month-to-month,Bank transfer,DSL,0
CUST_007853,50,8,31.69,156.54,1,Month-to-month,Mailed check,DSL,0
CUST_007854,53,35,83.77,3064.79,4,Two year,Electronic check,Fiber optic,0
CUST_007855,29,3,92.19,403.85,2,Two year,Electronic check,DSL,1
CUST_007856,32,34,95.08,3226.24,6,One year,Electronic check,DSL,0
CUST_007857,26,41,89.99,3923.76,0,Month-to-month,Bank transfer,DSL,1
CUST_007858,31,3,56.9,216.58,3,Month-to-month,Bank transfer,Fiber optic,1
CUST_007859,18,90,96.0,8529.05,2,Month-to-month,Bank transfer,DSL,0
CUST_007860,53,101,108.13,10893.43,0,Two year,Credit card,DSL,1
CUST_007861,75,66,114.16,7535.34,2,One year,Electronic check,Fiber optic,0
CUST_007862,47,16,44.78,725.05,1,One year,Electronic check,Fiber optic,1
CUST_007863,23,6,100.14,725.82,1,One year,Credit card,DSL,0
CUST_007864,35,20,87.53,1654.88,1,One year,Bank transfer,DSL,1
CUST_007865,38,13,53.42,561.25,1,One year,Mailed check,No,0
CUST_007866,29,5,72.62,423.31,1,One year,Bank transfer,DSL,0
CUST_007867,57,13,122.78,1545.41,1,Two year,Electronic check,No,1
CUST_007868,57,26,35.05,1153.63,4,Month-to-month,Mailed check,DSL,1
CUST_007869,27,1,40.45,134.77,4,Two year,Mailed check,Fiber optic,1
CUST_007870,55,9,69.34,571.5,0,One year,Electronic check,No,0
CUST_007871,67,0,83.84,121.29,2,One year,Credit card,Fiber optic,0
CUST_007872,73,33,57.72,1977.89,1,Two year,Electronic check,DSL,0
CUST_007873,80,24,125.14,3066.74,0,Two year,Electronic check,No,0
CUST_007874,31,1,84.76,72.53,3,Month-to-month,Mailed check,No,0
CUST_007875,80,80,147.74,11861.5,1,Two year,Electronic check,DSL,0
CUST_007876,39,0,52.93,0.0,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_007877,36,21,113.4,2513.01,5,Month-to-month,Electronic check,Fiber optic,1
CUST_007878,49,35,75.32,2292.66,0,Month-to-month,Credit card,Fiber optic,1
CUST_007879,36,37,63.78,2315.47,3,Month-to-month,Electronic check,DSL,0
CUST_007880,50,0,111.17,0.0,5,Two year,Credit card,Fiber optic,1
CUST_007881,25,56,57.22,3154.34,2,Month-to-month,Electronic check,DSL,0
CUST_007882,41,60,144.29,8649.92,2,One year,Electronic check,DSL,0
CUST_007883,64,19,75.35,1312.0,2,Month-to-month,Mailed check,Fiber optic,0
CUST_007884,44,15,126.76,1623.99,2,One year,Mailed check,DSL,0
CUST_007885,47,1,74.46,95.17,2,Month-to-month,Mailed check,No,1
CUST_007886,52,19,105.25,2208.37,1,One year,Bank transfer,Fiber optic,0
CUST_007887,62,12,26.71,285.36,4,One year,Credit card,DSL,1
CUST_007888,20,35,87.17,3146.77,3,Month-to-month,Credit card,DSL,0
CUST_007889,53,12,99.75,1347.38,1,Two year,Mailed check,Fiber optic,0
CUST_007890,40,27,111.78,2828.13,1,Month-to-month,Electronic check,No,1
CUST_007891,47,2,36.8,27.88,2,One year,Electronic check,DSL,0
CUST_007892,60,3,63.4,62.55,2,One year,Electronic check,Fiber optic,1
CUST_007893,27,3,63.41,109.59,1,Month-to-month,Electronic check,Fiber optic,0
CUST_007894,29,1,30.86,201.07,1,Two year,Credit card,No,0
CUST_007895,18,18,73.3,1341.85,4,One year,Mailed check,DSL,0
CUST_007896,36,37,119.21,4489.63,3,Two year,Bank transfer,DSL,0
CUST_007897,64,22,61.02,1338.01,2,One year,Credit card,DSL,0
CUST_007898,43,20,73.26,1344.09,0,One year,Electronic check,Fiber optic,1
CUST_007899,24,27,129.6,3566.9,3,Month-to-month,Bank transfer,DSL,1
CUST_007900,37,9,27.67,374.29,3,Two year,Bank transfer,Fiber optic,0
CUST_007901,22,10,84.15,873.26,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_007902,28,9,98.84,938.5,4,Two year,Electronic check,No,0
CUST_007903,50,29,110.59,3083.58,1,One year,Mailed check,DSL,0
CUST_007904,27,4,93.59,445.06,3,One year,Bank transfer,Fiber optic,0
CUST_007905,61,0,92.65,134.6,4,Month-to-month,Bank transfer,No,0
CUST_007906,43,21,36.4,804.89,4,Month-to-month,Bank transfer,Fiber optic,0
CUST_007907,46,68,107.41,7124.45,3,Month-to-month,Mailed check,Fiber optic,1
CUST_007908,40,22,109.3,2568.09,0,Two year,Mailed check,DSL,0
CUST_007909,56,36,47.41,1612.15,2,Month-to-month,Credit card,DSL,1
CUST_007910,56,26,34.2,928.11,2,Month-to-month,Electronic check,DSL,0
CUST_007911,50,16,109.46,1846.6,2,Month-to-month,Electronic check,DSL,1
CUST_007912,53,30,106.23,3294.84,2,Two year,Electronic check,No,0
CUST_007913,41,41,81.72,3170.54,2,One year,Electronic check,No,0
CUST_007914,53,6,117.04,713.96,3,Month-to-month,Credit card,Fiber optic,1
CUST_007915,39,9,101.16,915.54,1,One year,Bank transfer,Fiber optic,0
CUST_007916,45,6,119.79,862.62,2,Month-to-month,Credit card,DSL,1
CUST_007917,40,14,119.93,1724.91,2,Month-to-month,Credit card,Fiber optic,0
CUST_007918,38,51,93.63,4919.91,2,One year,Electronic check,Fiber optic,1
CUST_007919,34,10,100.47,1058.7,5,Month-to-month,Bank transfer,No,1
CUST_007920,52,11,92.42,1009.19,2,Month-to-month,Mailed check,Fiber optic,1
CUST_007921,64,47,124.64,5877.68,1,Month-to-month,Credit card,Fiber optic,1
CUST_007922,62,17,107.27,1975.93,2,Month-to-month,Bank transfer,DSL,0
CUST_007923,26,18,44.32,668.12,1,Two year,Electronic check,DSL,0
CUST_007924,64,47,66.87,3233.65,1,One year,Electronic check,DSL,1
CUST_007925,40,16,54.57,810.41,3,Month-to-month,Bank transfer,No,0
CUST_007926,54,27,115.35,3030.2,3,One year,Electronic check,DSL,1
CUST_007927,31,2,102.07,306.49,1,Month-to-month,Mailed check,Fiber optic,1
CUST_007928,47,4,71.53,197.83,4,One year,Electronic check,Fiber optic,0
CUST_007929,49,12,84.08,1046.71,2,One year,Bank transfer,Fiber optic,0
CUST_007930,22,16,110.69,1722.18,3,Month-to-month,Electronic check,No,0
CUST_007931,54,80,91.26,7065.06,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_007932,65,84,67.02,5677.27,2,Two year,Electronic check,DSL,0
CUST_007933,42,45,90.76,4096.82,3,Month-to-month,Mailed check,No,0
CUST_007934,65,9,115.87,851.84,0,Month-to-month,Mailed check,DSL,0
CUST_007935,42,79,138.55,10875.34,2,Two year,Electronic check,DSL,0
CUST_007936,57,28,70.66,1797.83,1,Two year,Credit card,Fiber optic,0
CUST_007937,18,11,31.98,424.92,2,Month-to-month,Electronic check,DSL,1
CUST_007938,80,29,98.19,2986.37,0,One year,Mailed check,No,0
CUST_007939,67,0,103.45,84.95,3,Month-to-month,Electronic check,Fiber optic,1
CUST_007940,40,3,87.99,362.9,5,Two year,Mailed check,DSL,1
CUST_007941,18,42,83.51,3455.53,5,Month-to-month,Electronic check,DSL,1
CUST_007942,49,24,44.34,1118.74,1,One year,Mailed check,DSL,0
CUST_007943,23,10,116.08,1159.87,3,Month-to-month,Electronic check,Fiber optic,1
CUST_007944,51,16,55.6,908.06,5,One year,Mailed check,DSL,0
CUST_007945,51,56,70.43,4039.75,1,One year,Electronic check,DSL,0
CUST_007946,30,23,113.1,2718.8,0,Month-to-month,Mailed check,Fiber optic,1
CUST_007947,61,12,124.12,1450.49,4,Two year,Electronic check,Fiber optic,1
CUST_007948,57,3,87.52,121.78,0,Month-to-month,Electronic check,Fiber optic,1
CUST_007949,59,8,86.48,673.11,3,Two year,Mailed check,Fiber optic,1
CUST_007950,45,91,97.44,8845.39,3,One year,Bank transfer,DSL,0
CUST_007951,23,13,28.54,399.5,1,Two year,Bank transfer,Fiber optic,0
CUST_007952,59,15,46.68,783.5,1,One year,Electronic check,No,0
CUST_007953,40,16,86.44,1191.63,1,Month-to-month,Credit card,DSL,0
CUST_007954,24,51,60.63,3025.12,1,Month-to-month,Bank transfer,DSL,1
CUST_007955,65,22,119.38,2530.05,2,One year,Mailed check,DSL,0
CUST_007956,76,28,52.81,1603.89,4,Month-to-month,Electronic check,DSL,0
CUST_007957,44,11,77.71,833.98,2,Month-to-month,Mailed check,DSL,1
CUST_007958,77,0,71.2,0.0,3,Month-to-month,Bank transfer,DSL,0
CUST_007959,46,64,112.39,7247.08,2,One year,Electronic check,Fiber optic,0
CUST_007960,39,71,88.24,6205.98,2,One year,Credit card,Fiber optic,0
CUST_007961,35,71,142.85,10141.07,2,Month-to-month,Mailed check,Fiber optic,1
CUST_007962,69,69,98.93,7007.59,1,Month-to-month,Electronic check,DSL,0
CUST_007963,33,40,110.02,4579.24,2,One year,Mailed check,No,0
CUST_007964,56,27,97.09,2580.72,1,Month-to-month,Mailed check,Fiber optic,1
CUST_007965,36,44,53.72,2345.25,1,One year,Bank transfer,No,0
CUST_007966,38,22,93.26,1989.9,2,Month-to-month,Electronic check,DSL,1
CUST_007967,60,3,76.57,37.12,2,Month-to-month,Electronic check,Fiber optic,0
CUST_007968,39,11,115.36,1372.58,2,Month-to-month,Mailed check,DSL,0
CUST_007969,38,85,150.59,13042.09,0,Month-to-month,Electronic check,Fiber optic,1
CUST_007970,61,10,40.1,356.61,1,Month-to-month,Electronic check,Fiber optic,1
CUST_007971,68,48,52.17,2422.41,2,Two year,Bank transfer,DSL,0
CUST_007972,54,2,50.46,73.63,2,One year,Electronic check,No,1
CUST_007973,35,9,123.16,1116.96,3,Month-to-month,Bank transfer,Fiber optic,0
CUST_007974,37,10,27.16,158.02,5,Month-to-month,Mailed check,DSL,1
CUST_007975,46,1,87.79,41.94,5,Month-to-month,Bank transfer,DSL,0
CUST_007976,49,3,82.35,348.54,2,One year,Electronic check,DSL,1
CUST_007977,30,5,87.16,448.53,1,Two year,Electronic check,DSL,1
CUST_007978,55,43,63.33,2850.17,3,Month-to-month,Electronic check,Fiber optic,0
CUST_007979,46,1,43.17,79.65,4,Month-to-month,Bank transfer,Fiber optic,0
CUST_007980,19,8,67.06,427.62,7,Month-to-month,Bank transfer,Fiber optic,1
CUST_007981,31,0,29.59,0.0,4,Month-to-month,Mailed check,No,0
CUST_007982,37,28,41.46,1185.76,0,Month-to-month,Bank transfer,DSL,0
CUST_007983,43,23,40.34,815.47,0,One year,Bank transfer,DSL,0
CUST_007984,73,24,89.3,2017.92,2,Two year,Mailed check,No,0
CUST_007985,48,11,65.27,598.8,4,One year,Bank transfer,DSL,0
CUST_007986,32,5,51.86,310.89,1,Two year,Credit card,DSL,1
CUST_007987,48,30,66.58,1960.83,1,Month-to-month,Electronic check,DSL,1
CUST_007988,39,39,60.23,2467.15,1,One year,Electronic check,No,0
CUST_007989,49,3,62.65,98.31,4,Two year,Mailed check,Fiber optic,0
CUST_007990,53,16,48.31,527.15,0,Month-to-month,Electronic check,Fiber optic,1
CUST_007991,63,6,92.8,543.76,2,Two year,Electronic check,No,0
CUST_007992,44,4,34.39,302.33,1,Month-to-month,Electronic check,Fiber optic,1
CUST_007993,69,31,130.32,4043.51,2,Two year,Electronic check,No,0
CUST_007994,58,18,37.98,546.46,3,Month-to-month,Electronic check,DSL,1
CUST_007995,34,5,116.85,421.8,7,Month-to-month,Electronic check,DSL,1
CUST_007996,78,8,107.33,978.43,5,Month-to-month,Electronic check,No,1
CUST_007997,49,81,128.57,10333.52,2,Month-to-month,Bank transfer,DSL,0
CUST_007998,32,45,133.73,6172.04,0,Two year,Bank transfer,DSL,0
CUST_007999,69,50,58.92,3011.5,2,Month-to-month,Bank transfer,DSL,1
CUST_008000,76,14,44.63,547.88,1,One year,Credit card,No,0
CUST_008001,44,23,56.72,1421.16,2,Two year,Electronic check,DSL,0
CUST_008002,37,11,49.98,457.4,4,Two year,Electronic check,No,0
CUST_008003,42,1,51.58,0.0,1,Two year,Bank transfer,Fiber optic,0
CUST_008004,55,12,83.56,916.08,4,Two year,Electronic check,Fiber optic,0
CUST_008005,64,21,33.32,776.54,3,Month-to-month,Bank transfer,DSL,0
CUST_008006,53,8,62.23,611.61,3,Two year,Electronic check,Fiber optic,0
CUST_008007,46,45,67.14,2981.63,0,Month-to-month,Mailed check,Fiber optic,1
CUST_008008,67,3,82.16,59.66,0,Month-to-month,Credit card,Fiber optic,0
CUST_008009,40,10,123.52,1079.49,1,Month-to-month,Bank transfer,Fiber optic,1
CUST_008010,60,3,73.27,113.03,6,One year,Mailed check,No,0
CUST_008011,40,12,68.57,693.42,0,Month-to-month,Bank transfer,DSL,0
CUST_008012,51,0,56.82,26.54,3,Month-to-month,Electronic check,No,1
CUST_008013,43,7,101.99,907.78,2,One year,Credit card,DSL,1
CUST_008014,44,12,33.2,477.95,2,Month-to-month,Electronic check,Fiber optic,0
CUST_008015,39,15,123.48,1739.33,1,Month-to-month,Credit card,No,1
CUST_008016,65,18,70.79,1204.81,2,One year,Bank transfer,Fiber optic,0
CUST_008017,34,7,54.87,334.16,2,Month-to-month,Electronic check,No,1
CUST_008018,33,17,125.91,2179.34,2,One year,Bank transfer,No,0
CUST_008019,76,17,122.09,2232.62,0,One year,Mailed check,Fiber optic,0
CUST_008020,59,9,88.69,751.5,0,Two year,Bank transfer,Fiber optic,0
CUST_008021,18,42,42.85,1953.61,1,Two year,Bank transfer,DSL,0
CUST_008022,36,18,103.85,2079.75,2,Month-to-month,Mailed check,DSL,0
CUST_008023,18,9,58.06,487.51,0,Month-to-month,Electronic check,DSL,1
CUST_008024,30,70,93.83,6530.4,1,Two year,Credit card,Fiber optic,0
CUST_008025,18,44,57.87,2510.4,2,One year,Mailed check,Fiber optic,0
CUST_008026,42,97,120.85,11728.29,5,One year,Electronic check,Fiber optic,0
CUST_008027,27,28,108.46,3000.93,4,One year,Bank transfer,No,1
CUST_008028,45,11,52.8,669.23,2,One year,Bank transfer,No,0
CUST_008029,20,7,117.37,666.73,3,Month-to-month,Bank transfer,DSL,0
CUST_008030,46,26,52.47,1310.85,2,One year,Electronic check,No,0
CUST_008031,38,94,73.63,6953.78,3,Two year,Electronic check,Fiber optic,0
CUST_008032,67,23,95.94,2293.55,1,Month-to-month,Electronic check,No,0
CUST_008033,66,51,130.43,6871.55,2,Month-to-month,Credit card,No,0
CUST_008034,56,9,119.81,949.42,0,One year,Electronic check,Fiber optic,0
CUST_008035,40,12,102.72,1167.4,2,Two year,Mailed check,Fiber optic,0
CUST_008036,74,56,67.97,3579.4,0,Two year,Electronic check,No,0
CUST_008037,21,33,134.27,4319.8,3,One year,Bank transfer,DSL,0
CUST_008038,23,95,159.44,14970.25,3,One year,Electronic check,Fiber optic,1
CUST_008039,43,35,53.82,1831.46,2,Two year,Credit card,DSL,0
CUST_008040,78,14,82.88,1137.46,5,Month-to-month,Bank transfer,DSL,0
CUST_008041,41,18,84.55,1568.88,5,Two year,Mailed check,Fiber optic,0
CUST_008042,42,55,91.75,5016.58,3,Month-to-month,Bank transfer,Fiber optic,1
CUST_008043,23,19,127.93,2477.63,2,One year,Bank transfer,DSL,0
CUST_008044,59,7,29.46,217.64,3,Two year,Bank transfer,DSL,0
CUST_008045,59,13,89.22,1056.54,2,One year,Bank transfer,DSL,1
CUST_008046,56,17,49.03,664.89,1,Month-to-month,Credit card,DSL,0
CUST_008047,35,2,73.73,205.83,3,Two year,Mailed check,No,1
CUST_008048,34,32,113.97,3811.82,1,One year,Mailed check,No,0
CUST_008049,25,2,45.67,344.88,3,Month-to-month,Credit card,No,1
CUST_008050,46,12,65.34,877.58,2,Month-to-month,Mailed check,DSL,1
CUST_008051,28,39,134.58,5394.25,3,Month-to-month,Bank transfer,No,0
CUST_008052,27,15,103.65,1600.87,2,Month-to-month,Mailed check,Fiber optic,1
CUST_008053,38,44,99.27,4398.18,2,One year,Mailed check,No,0
CUST_008054,37,10,47.2,483.1,2,One year,Electronic check,Fiber optic,1
CUST_008055,36,75,100.03,7491.71,6,Two year,Electronic check,Fiber optic,1
CUST_008056,51,5,99.91,560.24,3,One year,Credit card,Fiber optic,0
CUST_008057,46,0,102.05,0.0,4,Month-to-month,Mailed check,Fiber optic,1
CUST_008058,40,49,68.96,3364.33,2,Month-to-month,Electronic check,DSL,1
CUST_008059,47,33,102.71,3271.5,2,Month-to-month,Bank transfer,DSL,1
CUST_008060,30,6,32.5,242.49,1,Two year,Electronic check,Fiber optic,0
CUST_008061,46,100,72.32,7136.21,0,Month-to-month,Mailed check,No,1
CUST_008062,47,16,82.87,1329.25,3,Month-to-month,Mailed check,Fiber optic,0
CUST_008063,22,72,78.44,5697.58,0,One year,Electronic check,No,0
CUST_008064,59,16,35.89,632.85,2,Two year,Credit card,Fiber optic,1
CUST_008065,31,15,100.48,1584.39,6,Month-to-month,Mailed check,Fiber optic,1
CUST_008066,46,14,76.8,1053.84,4,Month-to-month,Electronic check,No,1
CUST_008067,62,9,104.13,985.76,3,Month-to-month,Bank transfer,No,1
CUST_008068,58,18,95.39,1668.44,2,Month-to-month,Electronic check,Fiber optic,1
CUST_008069,45,14,99.98,1202.64,6,Month-to-month,Bank transfer,DSL,0
CUST_008070,39,0,50.74,53.03,4,One year,Bank transfer,DSL,0
CUST_008071,59,7,49.83,378.64,5,One year,Electronic check,Fiber optic,1
CUST_008072,55,5,82.59,514.27,1,Month-to-month,Electronic check,DSL,0
CUST_008073,35,48,64.01,3069.87,1,One year,Bank transfer,No,0
CUST_008074,33,21,112.04,2192.55,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_008075,18,34,89.29,3026.77,2,Two year,Electronic check,DSL,1
CUST_008076,47,75,80.2,6103.58,2,Two year,Electronic check,DSL,0
CUST_008077,43,24,94.52,2316.01,1,One year,Electronic check,DSL,1
CUST_008078,62,97,163.0,15796.67,1,Month-to-month,Electronic check,DSL,1
CUST_008079,50,8,32.21,91.32,3,Two year,Mailed check,Fiber optic,0
CUST_008080,65,4,32.93,29.14,3,Two year,Electronic check,DSL,0
